ID_Estadistico;Division;IG_3_6;IG_3_6_1;IG_3_1;IG_3_1_8;IG_3_2_1;IG_3_2_2;IG_3_2_3;IG_3_3;IG_3_4;IG_3_6_1_1;IG_3_6_1_2;IG_3_5_1;IG_3_5_2_0_1;IG_3_5_2_1_1;IG_3_5_2_1_2;IG_3_5_2_2_1;IG_3_5_2_2_2;IG_3_5_2_3;IG_3_5_2_4;IG_3_7;IG_4_1_1;IG_4_1_2;IG_4_1_3;IG_4_2_1;IG_4_2_2;IG_4_2_3;IG_4_2_4;IG_4_2_5;IG_4_2_6;IG_4_2_7;IG_4_2_8;IG_4_3_1_M;IG_4_3_2_M;IG_4_3_3_M;IG_4_3_4_M;IG_4_3_5_M;IG_4_3_6_M;IG_4_3_7_M;IG_4_3_8_M;IG_4_3_9_M;IG_4_3_1_H;IG_4_3_2_H;IG_4_3_3_H;IG_4_3_4_H;IG_4_3_5_H;IG_4_3_6_H;IG_4_3_7_H;IG_4_3_8_H;IG_4_3_9_H;IG_4_4_1_M;IG_4_4_2_M;IG_4_4_3_M;IG_4_4_1_H;IG_4_4_2_H;IG_4_4_3_H;IG_4_5_M;IG_4_5_H;IG_5_1_1_1;IG_5_1_2_1;IG_5_1_1_2;IG_5_1_2_2;IG_5_1_1_3;IG_5_1_2_3;IG_5_2_1;IG_5_2_2;IG_5_2_3;IG_5_3_1;IG_5_3_2;IG_5_3_3;IG_5_4;IG_5_5_1;IG_5_5_2;IG_5_5_3;B1_1_1;B1_2_1;B1_3_1;B1_4_1;B1_5_1;B1_6_1;B1_7_1;B1_8_1;B1_9_1;B1_1_2;B1_2_2;B1_3_2;B1_4_2;B1_5_2;B1_6_2;B1_7_2;B1_8_2;B1_9_2;B1_1_3;B1_2_3;B1_3_3;B1_4_3;B1_5_3;B1_6_3;B1_7_3;B1_8_3;B1_9_3;B1_1_4;B1_2_4;B1_3_4;B1_4_4;B1_5_4;B1_6_4;B1_7_4;B1_8_4;B1_9_4;B2_B_1;B2_A;C1_1_1_M;C1_1_2_M;C1_1_3_M;C1_2_1_M;C1_2_2_M;C1_2_3_M;C1_1_1_H;C1_1_2_H;C1_1_3_H;C1_2_1_H;C1_2_2_H;C1_2_3_H;C2_1_M;C2_2_M;C2_3_M;C2_4_M;C2_5_M;C2_6_M;C2_7_M;C2_8_M;C2_9_M;C2_1_H;C2_2_H;C2_3_H;C2_4_H;C2_5_H;C2_6_H;C2_7_H;C2_8_H;C2_9_H;C3_1_M;C3_2_M;C3_3_M;C3_1_H;C3_2_H;C3_3_H;D1_1;D1_2;D1_3;D1_4;D1_5;D1_6;D1_6_1;D2_1;D2_2_1;D2_2_10;D2_2_3;D2_2_2;D2_2_11;D2_2_9;D2_2_6;D2_2_12;D2_2_5;D2_2_8;D2_2_7;D2_2_1_1;D2_2_10_1;D2_2_3_1;D2_2_2_1;D2_2_11_1;D2_2_9_1;D2_2_6_1;D2_2_12_1;D2_2_5_1;D2_2_8_1;D2_2_7_1;D2_2_11_2;D2_2_7_2;D7_3;D7_4;D7_5;D7_6;D7_4_1;D7_5_1;D7_6_1;D8_1;D8_2;D8_3;D8_4;D8_5;D8_5_1;D3_1;D3_2;D3_3;D3_4;D3_5;D3_6;D3_8;D3_9;D3_9A;D3_7;D3_1_1;D3_2_1;D3_3_1;D3_4_1;D3_5_1;D3_6_1;D3_8_1;D3_9_1;D3_9A_1;D3_7_1;D4_A;D6_A;E1_1_1;E1_2_1;E1_1_2;E1_2_2;E3_1_1;E3_2_1;E3_3_1;E3_1_2;E3_2_2;E3_3_2;E4_1;E4_2;E4_3;E4_4;E4_5;E4_15;E4_6;E4_7;E4_8;E4_9;E4_16;E4_10;E4_11;E4_12;E4_13;E4_14;E4_17;E5_1;E5_2;E5_3;E5_4;E5_5;E5_6;E5_7;E5_8;E8_1;E8_2;E6_1;E6_2;E6_3;E6_4;E6_5;E6_6;F1_1_1;F1_2_1;F1_3_1;F1_4_1;F1_5_1;F1_6_1;F1_7_1;F1_8_1;F1_9_1;F1_10_1;F1_11_1;F1_11_5;G1A_1;G1A_1_9;G1A_1_1;G1A_1_2;G1A_1_3;G1A_1_4;G1A_1_5;G1A_1_6;G1A_1_7;G1A_1_8;G1A_2;G1A_2_9;G1A_2_1;G1A_2_2;G1A_2_3;G1A_2_4;G1A_2_5;G1A_2_6;G1A_2_7;G1A_2_8;G1A_3;G1A_3_9;G1A_3_1;G1A_3_2;G1A_3_3;G1A_3_4;G1A_3_5;G1A_3_6;G1A_3_7;G1A_3_8;G2A_1;G2A_2_1;G2A_2_2;G2A_2_3;G2A_2_4;G2A_2_5;G2A_2_6;G2A_2_6_1;G3A_1;G3A_2_1;G3A_2_2;G3A_2_3;G3A_2_4;G3A_3_1;G3A_3_2;G3A_3_3;G3A_3_4;H1A_1;H1A_2;H1A_3;H1A_4;H1A_22;H1A_5;H1A_6;H1A_7;H1A_8;H1A_9;H1A_10;H1A_11;H1A_12;H1A_13;H1A_14;H1A_16;H1A_17;H1A_18;H1A_19;H1A_20;H1A_21;H1A_15;H1A_15_2;H2A_1;H2A_2;H2A_3;H2A_4;H2A_1_1;I1_1;I1_2;I1_3;I1_4;I1_6;I1_7;I1_8;I1_9;I1_10;I1_11;I1_13;I2_1;I2_2;I2_3;I2_4;I2_5;I2_6;I2_7;I2_8;I2_9;I2_10;I2_11;I2_12;I2_13;I2_14;I2_15;I2_16;I2_17;I3_1;I3_2;I3_3;I3_4;I3_5;I3_6;I3_7;I3_8;I3_9;I4_1;I4_2;I4_3;I4_4;Innovativa;w_trans;w_long
1359;10;2;100;4;;2;0;999;2;1986;1;0;1;1;;0;;0;0;0;1;11;11;11;3;1;1;5;0;1;0;11;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;1;118748727;0;134513963;0;368939399;0;98;98;99;76;484;170;58317200;54695451;7591234;1079299;1;2;2;2;2;2;2;2;2;2500000;0;0;0;0;0;0;0;0;3000000;0;0;0;0;0;0;0;0;3500000;0;0;0;0;0;0;0;0;2;999;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2;0;0;100;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;999;2;1;999;1;0;0;100;0;1;99;1;2;4;4;3;4;1;1;3;3;3;3;3;4;4;2;4;2;2;2;2;2;2;2;2;0;0;2;2;2;2;2;2;2;4;3;4;4;4;4;4;2;4;999;;0;;999;999;999;999;999;999;999;999;0;;999;999;999;999;999;999;999;999;0;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;4;4;4;4;4;4;3;1;4;4;4;4;4;4;4;4;4;4;4;4;4;999;;999;999;999;999;;2;999;999;999;999;999;999;999;999;999;999;4;4;4;4;2;2;2;1;1;2;1;1;2;2;2;2;2;3;4;4;4;4;4;1;4;4;2;2;2;2;1;6,496374726;2,522455293
1360;49;2;100;3;;2;0;999;2;1986;1;0;1;1;;0;;0;0;0;2;15;14;13;0;0;2;9;0;2;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;36520322;0;42739638;0;48576225;0;0;0;0;999;999;999;10522361;2566241;2486839;16752790;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;1;1;1;2;2;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;999;999;999;999;999;0;0;0;0;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;2;2;2;2;1;3;2;2;2;1;3;2;2;3;3;2;4;4;2;3;3;999;;999;999;999;999;;2;999;999;999;999;999;999;999;999;999;999;2;2;2;3;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;9,307037678;12,33067642
1361;26;2;100;1;;2;0;999;2;1986;1;0;1;1;;0;;0;0;0;2;4;4;4;0;2;1;0;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6919961;0;7951573;0;7980115;0;0;0;0;999;999;999;600000;100000;45000;65000;2;2;2;2;2;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60000;0;0;0;0;0;0;0;0;0;0;2;999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;1;999;0;30;70;0;0;0;1;1;1;2;4;2;2;1;3;2;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;0;0;2;1;1;1;2;2;2;3;2;1;4;4;4;3;3;4;999;;7;Golmar;2;1;1;2;2;1;2;2;9;beninca;2;1;1;2;2;1;2;2;999;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;4;4;4;4;4;3;4;4;3;4;4;3;4;4;3;3;4;4;4;4;4;3;disponer tiempo necesario;999;999;999;999;;2;999;999;999;999;999;999;999;999;999;999;4;4;4;4;2;1;2;1;2;2;2;2;2;2;2;2;1;3;4;4;3;3;3;2;2;3;1;2;2;2;1;4,162975659;19,41363751
1362;11;2;100;4;;2;0;999;1;1979;1;0;1;3;;0;;0;0;0;2;160;120;144;14;7;14;108;0;1;0;144;1;0;0;1;0;0;0;5;0;0;0;0;4;0;2;0;1;0;7;0;0;6;1;0;0;1;444324831;0;487976483;0;550536913;0;7;9;13;76;643;170;185894155;12346263;16546448;2095576;1;1;1;2;2;1;2;1;2;200000;100000;902000;0;0;100000;0;120000;0;900000;205000;2460000;0;0;50000;0;520000;0;300000;205000;1250000;0;0;120000;0;640000;0;2;999;2;2;0;0;0;0;3;4;0;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;0;0;2;0;0;2;1;0;90;0;10;0;0;0;;1;1;1;1;1;999;1;1;1;1;1;3;0;0;0;0;0;0;0;0;0;0;121000;;INIA FPTA;2;999;999;999;0;0;0;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;999;1;1;2;1;5;10;85;10;10;80;1;2;3;2;3;4;3;3;4;3;4;3;1;1;2;1;1;2;2;2;1;1;2;2;2;0;0;1;1;1;2;2;2;2;1;3;4;1;2;4;2;2;2;999;;1;UDELAR;2;1;2;2;2;2;2;2;10;Paul Hobbs;2;1;1;2;2;1;2;2;999;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;2;3;2;3;3;3;3;4;3;4;4;3;2;3;3;3;3;3;3;3;3;999;;999;999;999;999;;1;2;1;1;1;1;1;2;1;1;ISO 14001 , Protocolo de producción de UVAS SUSTENTABLES ( INAVI - LSQA), Cadena de Custodia de las UVAS SUSTENTABLES y sus VINOS, SELLO AMBIENTAL CANARIO;4;3;4;4;2;1;2;1;2;2;1;1;1;2;1;1;2;1;2;4;4;2;4;1;4;4;2;1;1;2;1;1,051959894;1,146280333
1363;52;2;100;1;;2;0;999;2;1983;1;0;1;1;;0;;0;0;0;2;16;17;18;0;0;18;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52282428;0;55753281;0;74787304;0;17;16;17;76;32;840;1609782;620659;38427;32625;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;999;999;999;999;999;0;0;0;0;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;3;3;3;3;2;3;3;3;3;3;1;2;1;3;3;3;3;3;3;3;3;999;;999;999;999;999;;2;999;999;999;999;999;999;999;999;999;999;4;4;4;4;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;4,360040395;5,310986023
1364;10;2;100;4;;1;1988;32;1;1980;1;0;2;999;2;2;16;6;5;13;2;1921;2144;2355;0;0;74;2281;0;0;0;2355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;702168869;57442327;1072270844;0;1153333454;0;64;80;71;840;372;528;1911170812;572259845;231968847;193736011;2;2;1;1;2;2;2;1;2;0;0;0;0;0;0;0;75170;0;0;0;5935440;0;0;0;0;84792;0;0;0;0;219165;0;0;0;219165;0;2;999;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;999;2;1;999;1;0;0;100;0;0;100;4;4;4;4;4;4;4;4;2;4;1;4;4;1;4;4;1;2;2;2;2;2;2;2;2;0;0;2;2;2;2;2;1;3;2;3;3;3;3;3;3;3;2;999;;0;;999;999;999;999;999;999;999;999;0;;999;999;999;999;999;999;999;999;0;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;2;2;2;2;2;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;999;;999;999;999;999;;2;999;999;999;999;999;999;999;999;999;999;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1,159756945;1,279565182
1365;72;2;100;3;;2;0;999;2;1981;1;0;1;1;;0;;0;0;0;2;5;5;5;2;0;3;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0;14749483;0;18682114;0;29521073;0;0;0;0;999;999;999;0;0;0;0;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;999;999;999;999;999;0;0;0;0;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;999;;999;999;999;999;;2;999;999;999;999;999;999;999;999;999;999;4;4;4;4;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;2,841129997;4,911680306
1366;16;2;100;1;;2;0;999;2;1994;1;0;1;3;;0;;0;0;0;2;6;4;9;0;1;7;0;0;1;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9584401;0;6081382;0;14519443;0;0;0;0;999;999;999;2929683;0;0;0;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;1;1;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;2;2;999;999;999;999;999;0;0;0;0;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;1;2;1;2;2;1;2;2;1;1;1;1;1;3;1;1;1;3;2;2;2;999;;1;2;2;2;Carpinteria;2;999;999;999;999;999;999;999;999;999;999;3;3;2;3;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;9,193144467;14,54821576
1367;49;2;100;3;;2;0;999;2;1989;1;0;2;999;1;2;;0;0;2;2;89;85;94;4;2;12;73;0;3;0;94;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2;0;1;0;0;3;0;0;2;1;251687549;0;272429431;0;338815328;0;0;0;0;999;999;999;22347410;30190871;9814958;52452543;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;999;999;999;999;999;0;0;0;0;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;3;3;1;1;1;3;2;3;2;1;2;2;1;3;2;3;1;2;3;2;2;999;;999;999;999;999;;1;1;2;2;2;2;1;2;2;2;;4;3;4;3;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;1,515228635;2,25304823
1368;38;2;100;1;;2;0;999;2;1991;1;0;1;12;;0;;0;0;0;2;31;28;17;0;0;0;16;0;1;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;54398222;0;55799251;0;38145847;0;0;0;0;999;999;999;0;0;0;0;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;2;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;999;999;999;999;999;0;0;0;0;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;1;1;2;2;4;4;2;2;2;2;2;2;2;1;2;1;1;3;1;2;4;999;;999;999;999;999;;2;999;999;999;999;999;999;999;999;999;999;4;4;4;4;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;4,001816732;5,310193005
1370;31;2;100;3;;2;0;999;2;1979;1;0;1;3;;0;;0;0;0;2;6;6;6;0;0;4;0;0;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1800000;0;1800000;0;1800000;0;0;0;0;999;999;999;58738;0;0;0;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;999;999;999;999;0;0;0;0;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;2;2;1;1;1;3;2;2;2;1;1;2;2;2;1;2;2;2;1;1;1;999;;999;999;999;999;;2;999;999;999;999;999;999;999;999;999;999;3;3;3;3;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;9,164263549;19,0515969
1372;49;2;100;1;;2;0;999;2;1984;1;0;1;3;;0;;0;0;0;2;9;8;6;0;0;5;0;0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;10017285;84936;17591030;22681;22820777;34689;0;0;0;999;999;999;2156702;0;0;0;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;999;999;999;999;999;0;0;0;0;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;4;4;4;4;4;4;2;4;4;4;4;4;4;4;4;4;4;4;4;4;4;999;;999;999;999;999;;2;999;999;999;999;999;999;999;999;999;999;4;4;4;4;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;29,53108597;55,59633495
1373;49;2;100;1;;2;0;999;2;1984;1;0;2;999;12;1;11;1;0;2;2;17;17;21;1;1;2;17;0;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;46774663;0;57006299;0;71599806;0;0;0;0;999;999;999;19642417;12190741;12760860;6104253;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;1;2;2;2;2;999;999;999;999;999;0;0;0;0;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;4;4;4;3;3;3;3;2;3;2;2;2;3;2;4;3;2;4;4;4;4;999;;999;999;999;999;;2;999;999;999;999;999;999;999;999;999;999;4;3;2;4;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;9,286664868;12,33742259
1375;10;2;100;1;;2;0;999;2;1979;1;0;1;3;;0;;0;0;0;2;55;50;55;4;0;7;42;0;1;1;55;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;0;0;2;0;0;0;1;148325021;0;195424451;0;242135793;0;0;0;0;999;999;999;26506282;2796503;6152218;4926943;2;2;2;2;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;2;999;999;999;999;999;999;999;999;999;999;999;0;0;0;0;0;0;0;0;0;0;0;;;2;999;999;999;0;0;0;999;999;999;999;999;;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;999;999;999;999;999;0;0;0;0;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;0;0;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;999;;999;999;999;999;999;999;999;999;2;999;999;999;999;999;999;;2;999;999;999;999;999;999;999;999;3;3;1;1;2;3;3;3;3;1;2;1;3;3;1;2;2;3;1;1;1;999;;999;999;999;999;;1;1;1;2;2;2;1;2;2;2;;4;4;4;4;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;2;2;2;2;2;1,352513302;2,781732274
